id,input_path,state_type,state_name,log_path,memory_gi,deployment_name,work_pool_name,area
95baae43-5548-4efc-82ab-d8f0a32d0e93,,COMPLETED,Completed,,,,,
e70446aa-f75a-472b-bf67-32829d346eb8,/nas/Projects/C-BIZ01A/Planet/KARI/20230907_013618_69_24a8_3B_AnalyticMS_SR.tif,COMPLETED,Completed,,64.0,SkySat-SR-BGRN,modint-prefect-workpool-2,111558216.0
5464eb36-27c9-47ca-8b9c-9fec7c3980b6,,COMPLETED,Completed,,,,,
d97e88ca-333e-4b23-b989-bb39d1f716ef,,COMPLETED,Completed,,,,,
c4f4b5b6-f133-4725-834d-00e5bfb08cbd,,COMPLETED,Completed,,,,,
f44b93b1-2280-48e9-b214-c064181b2036,,COMPLETED,Completed,,,,,
90596d79-bf2a-436c-9b50-3230bdc3c7e2,,COMPLETED,Completed,,,,,
0ed78f0a-1158-45e8-8870-ce10362df322,,COMPLETED,Completed,,,,,
522b47a7-4303-488c-a2d8-bb5f1c6b909d,,COMPLETED,Completed,,,,,
f00de106-8c80-4307-a614-3113947f2ee6,,COMPLETED,Completed,,,,,
806cf46d-aa34-4e2c-860c-afbca270c817,,COMPLETED,Completed,,,,,
34548812-d402-4052-939f-09c0effc03b9,/nas/Projects/C-BIZ01A/Planet/KARI/20230902_012113_54_24ba_3B_AnalyticMS_SR.tif,COMPLETED,Completed,,64.0,SkySat-SR-BGRN,modint-prefect-workpool-2,115589329.0
689dd02e-2fcc-4b06-93db-3c6ed57a5380,,COMPLETED,Completed,,,,,
37606ee3-cc27-470c-9314-a9d99512a84e,/nas/k8s/dev/research/minkisong/dputils/642_cog/DSARTD_20250613_144533--GEC_B_UHR_1_VV_L_cog.tif,COMPLETED,Completed,,64.0,SAR-Detection-Ship,modint-prefect-workpool-2,
dfb9f2c8-f2c9-4057-8b0a-10e6a1de9c7c,"/nas/Dataset/s3/sia_aws_s3/sia-siis/raw/C-STSUPERX/spaceeye/20250705_Madrid,Spain/IMG_ST1_202507051005187_PMS_SEN_LWO_20250923_002827_001_001.TIF",CANCELLED,Cancelled,,64.0,SuperX-1Ch,modint-prefect-workpool-2,2154965072.0
b8f55b03-99fc-44a7-8f3d-76fc5a2ef998,,COMPLETED,Completed,,,,,
cf6664ed-3812-4b86-865f-2a37cf231a42,,COMPLETED,Completed,,,,,
c0d75a9c-c682-4f80-8168-627150cc8d51,,COMPLETED,Completed,,,,,
0dd85718-1723-48bb-b035-63b39b795d64,,COMPLETED,Completed,,,,,
2bd040aa-5a4c-4a4c-a8d0-34b8644c42b3,/nas/k8s/dev/research/hojin/DSAR-TD/20251126/scene_inference/sample,COMPLETED,Completed,,64.0,EO-Segmentation-Landcover,modint-prefect-workpool-2,
b417b40b-9055-409d-8402-85936673d711,/nas/k8s/dev/research/minkisong/dputils/642/DSARTD_20250613_144533--GEC_B_UHR_1_VV_L.tif,COMPLETED,Completed,,64.0,SAR-Detection-Ship,modint-prefect-workpool-2,
5ff30ad7-df6e-4226-beb2-4ab550c0407a,,RUNNING,Running,,,,,
b4ce92ae-9711-48cd-8a74-5b6351475aab,,COMPLETED,Completed,,,,,
e829fc12-e3a5-4655-a8d3-5c1380dab839,,CANCELLED,Cancelled,,,,,
fe588c60-2ac8-4ea1-962a-ab54e20b78ba,/nas/Projects/C-BIZ01A/Planet/KARI/20230907_012623_95_24b3_3B_AnalyticMS_SR.tif,COMPLETED,Completed,,64.0,SkySat-SR-BGRN,modint-prefect-workpool-2,118538826.0
c120db3f-5451-4a30-a04b-42ff239ef9fc,,CANCELLED,Cancelled,,,,,
d81f60de-8b6b-4e22-a4f1-1d24ae41737c,"/nas/Dataset/s3/sia_aws_s3/sia-siis/raw/C-STSUPERX/spaceeye/20250705_Madrid,Spain/IMG_ST1_202507051005187_PMS_SEN_LWO_20250923_002827_001_001.TIF",CANCELLED,Cancelled,,128.0,SuperX-1Ch,modint-prefect-workpool-2,2154965072.0
6cea9172-1ac2-411e-9317-6ae9d05a5b5c,,COMPLETED,Completed,,,,,
b2bf6750-1249-437a-8ec2-6c91a0b47fac,/nas/k8s/dev/research/anse3832/code/pytorch/SR/Real-ESRGAN/test_imgs/uint16/K3A_fullscene_RGBN/K3A_20190118062604_21071_00168896_L1G_RGB_PS.tif,COMPLETED,Completed,,64.0,SuperX-1Ch,modint-prefect-workpool-2,795225600.0
61c05604-f88f-4be6-85be-92c2bf06b2ae,,COMPLETED,Completed,,,,,
fd35bee5-609a-4f3b-a128-374c17fca6ff,/nas/k8s/dev/research/anse3832/code/pytorch/SR/Real-ESRGAN/test_imgs/uint16/Planetscope_fullscene_RGBN/20190117_023643_0f28_3B_AnalyticMS_SR_RGBN.tif,COMPLETED,Completed,,64.0,SuperX-1Ch,modint-prefect-workpool-2,41953194.0
138afa40-925d-4078-bffc-1778d4d71881,,COMPLETED,Completed,,,,,
df7a262d-9d86-47cb-bd0a-793e9ea78e73,/nas/k8s/dev/research/doyoungi/R-OAD/SIAseg/requests/251028_DSARTD/registration/data/49_SAR.tif,FAILED,Failed,/home/data/workspace/modint-prefect_logs/df7a262d-9d86-47cb-bd0a-793e9ea78e73.log,64.0,EO-Segmentation-Landcover,modint-prefect-workpool-2,434856084.0
0a9b14c1-251e-4058-975c-43a34d06f34b,/nas/k8s/dev/research/minkisong/dputils/642/DSARTD_20250616_135815--GEC_B_UHR_1_VV_L.tif,FAILED,Failed,/home/data/workspace/modint-prefect_logs/0a9b14c1-251e-4058-975c-43a34d06f34b.log,64.0,SAR-Detection-Ship,modint-prefect-workpool-2,
c9ef9e93-19ec-423f-be65-f94efa9e2d34,,COMPLETED,Completed,,,,,
f98106b6-f7dd-4919-bc81-ebad2c099ae6,/nas/k8s/dev/research/minkisong/dputils/642/DSARTD_20250613_144533--GEC_B_UHR_1_VV_L.tif,FAILED,Failed,/home/data/workspace/modint-prefect_logs/f98106b6-f7dd-4919-bc81-ebad2c099ae6.log,64.0,SAR-Detection-Ship,modint-prefect-workpool-2,
c1c6720a-af28-4440-89ed-81a59598a7fc,/nas/k8s/dev/research/minkisong/dputils/642/DSARTD_20250530_101102--GEC_B_UHR_1_VV_L.tif,FAILED,Failed,/home/data/workspace/modint-prefect_logs/c1c6720a-af28-4440-89ed-81a59598a7fc.log,64.0,SAR-Detection-Ship,modint-prefect-workpool-2,
53ed477b-54cf-4e81-ac40-a4199a758003,,COMPLETED,Completed,,,,,
9a87bd39-f1fa-4d1b-9db2-78c84abbe47f,/nas/k8s/dev/research/minkisong/dputils/642/DSARTD_20250604_085432--GEC_B_HR_1_VV_L.tif,FAILED,Failed,/home/data/workspace/modint-prefect_logs/9a87bd39-f1fa-4d1b-9db2-78c84abbe47f.log,64.0,SAR-Detection-Ship,modint-prefect-workpool-2,
d88bd075-1f6e-4637-b787-2dac8e13e74a,,COMPLETED,Completed,,,,,
81ed393b-1227-480e-83a9-671e14b25c6f,/nas/Projects/C-BIZ01A/PacGeo/Samples/Ontario_Forestry/IMG_PHR1A_PMS_202510161608295_ORT_90718571-1309-4a29-ca66-f65d4d98447e_R1C1.TIF,COMPLETED,Completed,,64.0,WV3-SR-RGBN,modint-prefect-workpool-2,103671440.0
9f57af0e-50f2-48df-a279-f501683f9852,,COMPLETED,Completed,,,,,
73586f01-ff21-4aba-85cd-54c3b812db8e,/nas/Projects/C-BIZ01A/PacGeo/Samples/Ontario_Forestry/IMG_PHR1A_PMS_202510161608295_ORT_90718571-1309-4a29-ca66-f65d4d98447e_R1C1.tif,FAILED,Failed,/home/data/workspace/modint-prefect_logs/73586f01-ff21-4aba-85cd-54c3b812db8e.log,64.0,WV3-SR-RGBN,modint-prefect-workpool-2,
fb30ece0-b0bb-4b00-bdbc-5c7294a6be6e,,COMPLETED,Completed,,,,,
eeb42bc5-0c32-41df-9ceb-052a449d7448,/nas/k8s/dev/research/hojin/DSAR-TD/dataset/dsar_td/selected/scene_45/sar,FAILED,Failed,/home/data/workspace/modint-prefect_logs/eeb42bc5-0c32-41df-9ceb-052a449d7448.log,64.0,EO-Segmentation-Landcover,modint-prefect-workpool-2,
f5f86e67-5695-431e-b1bb-cf74db98facb,,COMPLETED,Completed,,,,,
f266e888-0e90-48a9-84d8-e612fa23bfe3,/nas/k8s/dev/research/minkisong/dputils/642/DSARTD_20250616_135815--GEC_B_UHR_1_VV_L.tif,COMPLETED,Completed,,64.0,SAR-Detection-Ship,modint-prefect-workpool-2,
daccaee1-14c7-4bef-9d6c-b6c33ff7b2ad,/nas/k8s/dev/research/minkisong/dputils/642/DSARTD_20250604_085432--GEC_B_HR_1_VV_L.tif,COMPLETED,Completed,,64.0,SAR-Detection-Ship,modint-prefect-workpool-2,
9b6781b7-a7cd-4428-8033-4d5673a2611e,/nas/k8s/dev/research/minkisong/dputils/642/DSARTD_20250530_101102--GEC_B_UHR_1_VV_L.tif,COMPLETED,Completed,,64.0,SAR-Detection-Ship,modint-prefect-workpool-2,
179ddc68-8969-4e58-96fc-0521afa88e8e,,COMPLETED,Completed,,,,,
c955b07b-3aec-4f8d-ad20-b1930bd0b240,/nas/Projects/C-BIZ01A/PacGeo/Samples/Marketing_Samples/K3_20251026185904_71735_19931328_L1G_CLIP.tif,COMPLETED,Completed,,64.0,WV3-SR-RGBN,modint-prefect-workpool-2,597738240.0
58cf9afb-083a-4924-9b62-e69944d2eb53,/nas/Projects/C-BIZ01A/PacGeo/Samples/Ontario_Forestry/IMG_PHR1A_PMS_202510161608295_ORT_90718571-1309-4a29-ca66-f65d4d98447e_R1C1.tif,FAILED,Failed,/home/data/workspace/modint-prefect_logs/58cf9afb-083a-4924-9b62-e69944d2eb53.log,64.0,WV3-SR-RGBN,modint-prefect-workpool-2,
c8854238-2e07-4d19-b2ea-99a5f994e50a,,COMPLETED,Completed,,,,,
bfa96dfc-2b4d-435a-b657-6212b3e1489e,/nas/Projects/C-BIZ01A/Planet/KARI/20230908_021411_61_2478_3B_AnalyticMS_SR.tif,COMPLETED,Completed,,64.0,SkySat-SR-BGRN,modint-prefect-workpool-2,102269042.0
73b5af2e-7a6b-4d00-aa51-ce10262727ff,,COMPLETED,Completed,,,,,
8c7ba288-a6c0-436a-9764-4f61904bcab1,,COMPLETED,Completed,,,,,
d91b1e27-3c2f-4260-908b-f71300425136,/nas/Projects/C-BIZ01A/Planet/KARI/20230907_012833_37_24ba_3B_AnalyticMS_SR.tif,COMPLETED,Completed,,64.0,SkySat-SR-BGRN,modint-prefect-workpool-2,119243019.0
0d667cb1-fcac-491e-a6ed-5539625d9563,,COMPLETED,Completed,,,,,
d1d81dba-4893-4800-bf27-493e32fbf628,/nas/Projects/C-BIZ01A/Planet/KARI/20230907_012626_23_24b3_3B_AnalyticMS_SR.tif,COMPLETED,Completed,,64.0,SkySat-SR-BGRN,modint-prefect-workpool-2,118411031.0
a4b121dd-89bc-45ee-95a0-54ffbe5b3844,,COMPLETED,Completed,,,,,
11cb85ca-0778-4fff-8518-bdf88813f3f9,/nas/Projects/C-BIZ01A/Planet/KARI/20230907_012318_11_2464_3B_AnalyticMS_SR.tif,COMPLETED,Completed,,64.0,SkySat-SR-BGRN,modint-prefect-workpool-2,102238578.0
1e902c4c-b960-4d33-9396-4d4383692907,/nas/Projects/C-BIZ01A/Planet/KARI/20230907_012316_05_2464_3B_AnalyticMS_SR.tif,COMPLETED,Completed,,64.0,SkySat-SR-BGRN,modint-prefect-workpool-2,102187644.0
148e1280-edbf-4170-a7f9-675376d6c339,/nas/Projects/C-BIZ01A/Planet/KARI/20230907_011505_92_24ab_3B_AnalyticMS_SR.tif,COMPLETED,Completed,,64.0,SkySat-SR-BGRN,modint-prefect-workpool-2,113049960.0
206ed356-d363-4612-ab2f-e41201ffb52e,/nas/Projects/C-BIZ01A/Planet/KARI/20230906_021656_74_2481_3B_AnalyticMS_SR.tif,COMPLETED,Completed,,64.0,SkySat-SR-BGRN,modint-prefect-workpool-2,103939795.0
20d0e12d-1495-40d1-bc80-9da96e619694,,COMPLETED,Completed,,,,,
c570ca31-68fa-4189-88c8-984c5687b9b4,/nas/Projects/C-BIZ01A/PacGeo/Samples/Marketing_Samples/K3_20251026185904_71735_19931328_L1G_CLIP.tif,COMPLETED,Completed,,64.0,SuperX-1Ch,modint-prefect-workpool-2,597738240.0
29dcfec3-6635-4ecb-a2be-42843677970b,/nas/Dataset/s3/sia_aws_s3/sia-paxsapiens/raw/G-NKI01A/Planet/Yongbyon/20251121_DPRK_NFC_Yongbyon_arс_skysatscene_pansharpened_udm2/composite.tif,COMPLETED,Completed,,,EO-Detection-Aircraft,modint-prefect-workpool-2,145745920.0
f0a0ec15-3200-440e-8ee9-dbf54207131b,,COMPLETED,Completed,,,,,
8bc61fe2-3599-497c-9d9a-3544f20fed34,,COMPLETED,Completed,,,,,
629cd0a1-63c2-4f9d-8290-ca351f76e036,,COMPLETED,Completed,,,,,
4b797fac-5d96-48d0-a875-204e25a8e7ef,/nas/Dataset/s3/sia_aws_s3/sia-paxsapiens/raw/G-NKI01A/Planet/Yongbyon/20251121_DPRK_NFC_Yongbyon_arс_skysatscene_pansharpened_udm2/composite.tif,COMPLETED,Completed,,,EO-Detection-Vehicle,modint-prefect-workpool-2,145745920.0
44d01602-e815-4d4f-a0c1-f7998cad9f88,/nas/Dataset/s3/sia_aws_s3/sia-paxsapiens/raw/G-NKI01A/Planet/Yongbyon/20251121_DPRK_NFC_Yongbyon_arс_skysatscene_pansharpened_udm2/composite.tif,COMPLETED,Completed,,,EO-Detection-Ship,modint-prefect-workpool-2,145745920.0
0f312182-b8d7-4000-8176-289e6de72cde,/nas/Dataset/s3/sia_aws_s3/sia-paxsapiens/raw/G-NKI01A/Planet/Yongbyon/20251121_DPRK_NFC_Yongbyon_arс_skysatscene_pansharpened_udm2/composite.tif,COMPLETED,Completed,,,SkySat-SR-BGRN,modint-prefect-workpool-2,145745920.0
d07491ec-2f75-491b-8856-fe73f09c084c,/nas/Dataset/s3/sia_aws_s3/sia-paxsapiens/raw/G-NKI01A/Planet/Yongbyon/20251121_DPRK_NFC_Yongbyon_arс_skysatscene_pansharpened_udm2/composite.tif,COMPLETED,Completed,,,EO-Detection-Train,modint-prefect-workpool-2,145745920.0
34a0f730-6f8e-477d-b4fb-9b123b3deb21,,CANCELLED,Cancelled,,,,,
1b750275-fd50-4768-b76a-3cdcedc82ab2,"/nas/Dataset/s3/sia_aws_s3/sia-siis/raw/C-STSUPERX/spaceeye/20250705_Madrid,Spain/IMG_ST1_202507051005187_PMS_SEN_LWO_20250923_002827_001_001.TIF",CANCELLED,Cancelled,,64.0,SuperX-1Ch,modint-prefect-workpool-2,2154965072.0
e0c96dcd-a6c9-4120-999b-6820eec5be4e,"/nas/Dataset/s3/sia_aws_s3/sia-siis/raw/C-STSUPERX/spaceeye/20250705_Madrid,Spain/IMG_ST1_202507051005187_PMS_SEN_LWO_20250923_002827_001_001.TIF",FAILED,Failed,/home/data/workspace/modint-prefect_logs/e0c96dcd-a6c9-4120-999b-6820eec5be4e.log,128.0,SuperX-1Ch,modint-prefect-workpool-2,2154965072.0
695e4913-7909-462e-b50e-43a8cf87252f,,CANCELLED,Cancelled,,,,,
86e48427-88b2-495e-8f70-1f7fc024024a,"/nas/Dataset/s3/sia_aws_s3/sia-siis/raw/C-STSUPERX/spaceeye/20250705_Madrid,Spain/IMG_ST1_202507051005187_PMS_SEN_LWO_20250923_002827_001_001.TIF",CANCELLED,Cancelled,,128.0,SuperX-1Ch,modint-prefect-workpool-2,2154965072.0
5db4971d-9fee-4b5d-a875-1e72eb053d70,,COMPLETED,Completed,,,,,
f93327fa-06b5-4260-9dd9-a5e09fbc985d,,FAILED,Failed,/home/data/workspace/modint-prefect_logs/f93327fa-06b5-4260-9dd9-a5e09fbc985d.log,,,,
1a0bfdbc-ea28-4e5d-b4e8-2eceabe4ae4a,"/nas/Dataset/s3/sia_aws_s3/sia-siis/raw/C-STSUPERX/spaceeye/20250705_Madrid,Spain/IMG_ST1_202507051005187_PMS_SEN_LWO_20250923_002827_001_001.TIF",CANCELLED,Cancelled,,128.0,SuperX-1Ch,modint-prefect-workpool-2,2154965072.0
b9185bc9-c508-47da-956e-285daf59cb20,,RUNNING,Running,,,,,
2e29616f-32e2-4725-bb0d-f2661ebee7b3,/nas/k8s/dev/research/anse3832/code/pytorch/others/code/split_patches_251201,RUNNING,Running,,128.0,SuperX-1Ch,modint-prefect-workpool-2,
96600fa6-b6c3-4d7e-b4f7-45f04ed89753,,COMPLETED,Completed,,,,,
b7984638-bc41-4503-89ac-f838e242d3b6,,COMPLETED,Completed,,,,,
278b94a3-c41b-406b-9efe-6867fde96e93,/nas/Projects/C-BIZ01A/Dhruva/5m_resolution.tif,FAILED,Failed,/home/data/workspace/modint-prefect_logs/278b94a3-c41b-406b-9efe-6867fde96e93.log,64.0,SkySat-SR-4x-BGRN,modint-prefect-workpool-2,
97805cab-7328-4bbe-9851-a4e0ec1ba0ab,,COMPLETED,Completed,,,,,
d67f0dc2-5ce9-43f3-9ddc-0b18f4ba2b4e,/nas/Projects/C-BIZ01A/Dhruva/24m_resolution.tif,COMPLETED,Completed,,64.0,SkySat-SR-BGRN,modint-prefect-workpool-2,
bfe7945e-2d73-4b39-96c4-640fdb4abf8c,,COMPLETED,Completed,,,,,
3c2c2fdb-bef9-4ae4-a9b1-6041efb74f70,,COMPLETED,Completed,,,,,
0d279eaa-13af-4c79-aea3-23bafac4278d,/nas/Projects/C-BIZ01A/Dhruva/24m_resolution.tif,COMPLETED,Completed,,64.0,SkySat-SR-4x-BGRN,modint-prefect-workpool-2,
53f352e6-f033-422e-9d98-638f1227e983,/nas/Projects/C-BIZ01A/Dhruva/5m_resolution.tif,COMPLETED,Completed,,64.0,SkySat-SR-BGR,modint-prefect-workpool-2,
dd20bc9b-cc3a-46ba-a818-53e311b872b6,,COMPLETED,Completed,,,,,
df41c0d6-57e8-4a60-9cda-fb5144f91768,/nas/Dataset/s3/sia_aws_s3/sia-paxsapiens/raw/G-NKI01A/Planet/Yongbyon/20251121_DPRK_NFC_Yongbyon_arс_skysatscene_pansharpened_udm2/composite.tif,COMPLETED,Completed,,64.0,EO-Detection-Aircraft,modint-prefect-workpool-2,145745920.0
e4a6fe44-a3ad-403a-a994-7d79fe21a852,"/nas/Dataset/s3/sia_aws_s3/sia-siis/raw/C-STSUPERX/spaceeye/20250705_Madrid,Spain/IMG_ST1_202507051005187_PMS_SEN_LWO_20250923_002827_001_001.TIF",COMPLETED,Completed,,128.0,SuperX-1Ch,modint-prefect-workpool-2,2154965072.0
23333b37-552d-45bd-8f23-42cfd69f545e,/nas/Dataset/s3/sia_aws_s3/sia-paxsapiens/raw/G-NKI01A/Planet/Yongbyon/20240604_DPRK_NFC_Yongbyon_arc_skysatscene_pansharpened_udm2/composite.tif,COMPLETED,Completed,,,EO-Detection-Aircraft,modint-prefect-workpool-2,130400359.0
de4f41f3-c278-4170-9457-006fdfea5a80,/nas/Dataset/s3/sia_aws_s3/sia-paxsapiens/raw/G-NKI01A/Planet/Yongbyon/20240324_DPRK_NFC_Yongbyon_arc_skysatscene_pansharpened_udm2/composite.tif,COMPLETED,Completed,,,EO-Detection-Aircraft,modint-prefect-workpool-2,162872100.0
f403bbb8-3e66-41e6-b447-26344e4bfb89,/nas/Dataset/s3/sia_aws_s3/sia-paxsapiens/raw/G-NKI01A/Planet/Yongbyon/20240426_DPRK_NFC_Yongbyon_arc_skysatscene_pansharpened_udm2/composite.tif,COMPLETED,Completed,,,EO-Detection-Aircraft,modint-prefect-workpool-2,165264300.0
848359ae-3713-4c1a-a68c-4803e22db491,/nas/Dataset/s3/sia_aws_s3/sia-paxsapiens/raw/G-NKI01A/Planet/Yongbyon/20240105_DPRK_NFC_Yongbyon_arc_skysatscene_pansharpened_udm2/composite.tif,COMPLETED,Completed,,,EO-Detection-Train,modint-prefect-workpool-2,153145092.0
717ecc1c-919f-4bcb-ab59-9238dfbfb98c,/nas/Dataset/s3/sia_aws_s3/sia-paxsapiens/raw/G-NKI01A/Planet/Yongbyon/20240212_DPRK_NFC_Yongbyon_arc_skysatscene_pansharpened_udm2/composite.tif,COMPLETED,Completed,,,EO-Detection-Train,modint-prefect-workpool-2,146940804.0
